10-06,BOS-FBU,91-97,Preseason,
27-26,18-29,27-24,19-18,
BOS
Brandon Bass,,19,3,5,0.600,0,0,0.000,3,4,0.750,0,2,2,1,0,0,2,4,9,0
Courtney Lee,,27,2,6,0.333,1,3,0.333,2,2,1.000,1,1,2,0,0,1,1,6,7,0
Darko Milicic,,16,1,2,0.500,0,0,0.000,0,0,0.000,2,4,6,0,0,2,3,2,2,0
Dionte Christmas,,7,0,1,0.000,0,1,0.000,0,0,0.000,0,0,0,0,0,0,0,1,0,0
Fab Melo,,9,0,2,0.000,0,0,0.000,0,0,0.000,1,2,3,1,0,1,2,1,0,0
Jamar Smith,,12,1,4,0.250,0,1,0.000,0,0,0.000,1,0,1,0,1,0,2,1,2,0
Jared Sullinger,,26,7,11,0.636,0,0,0.000,2,2,1.000,5,3,8,0,0,1,2,3,16,0
Jason Terry,,20,4,7,0.571,3,3,1.000,1,2,0.500,0,0,0,2,1,0,1,2,12,0
Jeff Green,,27,7,10,0.700,0,0,0.000,2,4,0.500,1,3,4,1,0,0,0,0,16,0
Kevin Garnett,,15,3,4,0.750,0,0,0.000,0,0,0.000,0,4,4,0,0,1,3,2,6,0
Kris Joseph,,5,0,0,0.000,0,0,0.000,0,0,0.000,1,0,1,0,0,0,0,0,0,0
Paul Pierce,,26,3,7,0.429,0,2,0.000,2,2,1.000,0,3,3,3,0,0,4,2,8,0
Rajon Rondo,,30,3,9,0.333,1,2,0.500,6,6,1.000,0,3,3,9,3,0,5,2,13,0
FBU
