10-27,CHA-DAL,82-99,Preseason,
19-29,24-32,22-18,17-20,
CHA
Ben Gordon,,16,2,5,0.400,2,2,1.000,0,0,0.000,0,0,0,1,0,0,2,4,6,0
Bismack Biyombo,,29,3,5,0.600,0,0,0.000,2,3,0.667,4,3,7,1,1,0,5,4,8,0
Brendan Haywood,,16,1,4,0.250,0,0,0.000,0,1,0.000,2,3,5,0,0,0,0,2,2,0
Byron Mullens,,36,8,25,0.320,0,4,0.000,0,0,0.000,8,11,19,2,2,1,0,3,16,0
DaJuan Summers,,5,0,2,0.000,0,1,0.000,0,0,0.000,1,0,1,0,0,0,0,1,0,0
Gerald Henderson,,36,8,20,0.400,1,2,0.500,0,0,0.000,4,3,7,3,3,1,3,5,17,0
Jeff Taylor,,12,1,5,0.200,0,2,0.000,0,0,0.000,0,0,0,0,1,0,1,0,2,0
Kemba Walker,,31,3,17,0.176,0,3,0.000,0,0,0.000,1,3,4,2,2,0,3,1,6,0
Ramon Sessions,,25,3,8,0.375,2,2,1.000,8,8,1.000,0,1,1,4,2,0,3,0,16,0
Reggie Williams,,7,1,3,0.333,0,2,0.000,0,0,0.000,0,1,1,0,1,0,0,0,2,0
DAL
Bernard James,,15,2,2,1.000,0,0,0.000,2,2,1.000,2,1,3,0,0,4,0,5,6,0
Dahntay Jones,,14,2,4,0.500,2,3,0.667,0,0,0.000,1,2,3,1,1,0,4,1,6,0
Darren Collison,,34,5,9,0.556,0,1,0.000,2,2,1.000,0,4,4,6,1,0,3,2,12,0
Eddy Curry,,25,4,8,0.500,0,0,0.000,3,4,0.750,3,4,7,0,0,3,2,1,11,0
Jae Crowder,,36,3,9,0.333,2,7,0.286,3,4,0.750,0,5,5,3,0,2,0,2,11,0
Jared Cunningham,,14,1,7,0.143,0,3,0.000,4,4,1.000,2,0,2,2,1,0,2,4,6,0
O.J. Mayo,,29,4,15,0.267,2,8,0.250,3,4,0.750,0,10,10,9,2,1,3,3,13,0
Rodrigue Beaubois,,16,0,3,0.000,0,2,0.000,0,0,0.000,1,1,2,2,0,0,1,1,0,0
Shawn Marion,,34,10,15,0.667,0,1,0.000,4,4,1.000,2,10,12,2,0,3,3,1,24,0
Vince Carter,,23,3,7,0.429,2,3,0.667,2,2,1.000,1,3,4,0,0,0,3,4,10,0
