10-18,PHX-SAC,90-107,Preseason,
19-25,31-31,21-22,19-29,
PHX
Alex Len,,12,0,0,0.000,0,0,0.000,1,2,0.500,2,1,3,0,0,0,0,4,1,0
Archie Goodwin,,14,2,7,0.286,0,2,0.000,1,3,0.333,1,0,1,0,0,0,4,1,5,0
Channing Frye,,12,0,5,0.000,0,3,0.000,0,0,0.000,2,0,2,0,0,0,0,1,0,0
Dionte Christmas,,5,1,3,0.333,0,2,0.000,0,0,0.000,0,2,2,0,0,0,1,0,2,0
Eric Bledsoe,,26,5,8,0.625,1,2,0.500,1,1,1.000,0,2,2,5,2,0,4,3,12,0
Gerald Green,,12,1,4,0.250,0,1,0.000,1,1,1.000,0,3,3,0,0,1,1,1,3,0
Goran Dragic,,18,4,6,0.667,0,2,0.000,0,1,0.000,0,2,2,3,1,0,6,4,8,0
Kendall Marshall,,16,2,5,0.400,1,3,0.333,0,0,0.000,0,4,4,2,0,0,1,0,5,0
Marcin Gortat,,23,6,10,0.600,0,0,0.000,0,2,0.000,2,4,6,2,0,1,4,3,12,0
Marcus Morris,,18,0,5,0.000,0,2,0.000,0,0,0.000,2,3,5,0,0,1,1,5,0,0
Markieff Morris,,23,7,8,0.875,1,1,1.000,0,0,0.000,1,6,7,2,0,0,1,3,15,0
Miles Plumlee,,14,2,7,0.286,0,0,0.000,1,4,0.250,2,3,5,1,1,0,3,3,5,0
PJ Tucker,,23,4,7,0.571,0,0,0.000,0,0,0.000,0,4,4,0,2,0,1,1,8,0
Shannon Brown,,18,5,8,0.625,0,0,0.000,1,4,0.250,1,0,1,0,0,0,0,1,11,0
Viacheslav Kravtsov,,7,1,1,1.000,0,0,0.000,1,2,0.500,2,1,3,0,0,1,0,0,3,0
SAC
Ben McLemore,,13,3,7,0.429,0,2,0.000,2,3,0.667,0,1,1,0,1,0,0,0,8,0
DeMarcus Cousins,,27,8,15,0.533,0,0,0.000,13,18,0.722,3,6,9,3,6,1,5,3,29,0
Greivis Vasquez,,15,3,6,0.500,2,3,0.667,2,2,1.000,1,0,1,2,2,0,1,0,10,0
Hamady Ndiaye,,13,1,2,0.500,0,0,0.000,0,2,0.000,1,1,2,0,0,1,2,3,2,0
Isaiah Thomas,,21,2,9,0.222,0,2,0.000,0,0,0.000,0,0,0,1,0,0,0,2,4,0
Jason Thompson,,22,2,5,0.400,0,0,0.000,2,2,1.000,1,5,6,0,0,1,0,4,6,0
Jimmer Fredette,,32,9,15,0.600,5,7,0.714,0,0,0.000,1,3,4,5,2,0,3,2,23,0
John Salmons,,22,2,5,0.400,0,0,0.000,6,8,0.750,1,5,6,1,0,1,0,2,10,0
Marcus Thornton,,8,0,4,0.000,0,1,0.000,1,1,1.000,0,1,1,0,1,0,0,0,1,0
Patrick Patterson,,31,3,6,0.500,1,2,0.500,0,0,0.000,1,4,5,1,1,0,1,1,7,0
Ray McCallum,,14,1,4,0.250,0,0,0.000,0,0,0.000,0,2,2,4,3,0,0,0,2,0
Travis Outlaw,,20,1,3,0.333,1,1,1.000,0,0,0.000,0,2,2,1,0,0,2,0,3,0
Trent Lockett,,3,1,2,0.500,0,0,0.000,0,0,0.000,0,0,0,0,0,0,0,1,2,0
