10-05,LAL-MIN,92-111,Preseason,
27-27,29-28,18-32,18-24,
LAL
Derek Fisher,,15,4,9,0.444,0,0,0.000,4,6,0.667,0,2,2,2,2,0,2,1,12,0
Derrick Caracter,,18,1,8,0.125,0,0,0.000,0,2,0.000,5,4,9,3,0,1,2,4,2,0
Devin Ebanks,,11,2,3,0.667,0,0,0.000,1,1,1.000,0,2,2,1,0,0,2,1,5,0
Drew Naymick,,13,0,0,0.000,0,0,0.000,0,0,0.000,1,1,2,0,0,0,0,2,0,0
Kobe Bryant,,6,0,3,0.000,0,2,0.000,0,0,0.000,0,1,1,2,1,0,0,0,0,0
Lamar Odom,,27,6,10,0.600,0,3,0.000,5,11,0.455,2,4,6,1,3,0,3,3,17,0
Matt Barnes,,19,4,8,0.500,1,4,0.250,0,0,0.000,2,2,4,3,2,1,4,4,9,0
Metta World Peace,,17,1,3,0.333,0,0,0.000,1,2,0.500,1,0,1,2,2,0,1,1,3,0
Pau Gasol,,23,2,4,0.500,0,0,0.000,3,7,0.429,1,2,3,2,0,0,4,5,7,0
Sasha Vujacic,,17,2,7,0.286,1,2,0.500,2,2,1.000,0,0,0,2,2,0,0,1,7,0
Shannon Brown,,25,6,10,0.600,1,2,0.500,0,0,0.000,2,2,4,2,1,0,0,1,13,0
Steve Blake,,20,2,5,0.400,1,1,1.000,0,0,0.000,0,1,1,4,0,1,2,4,5,0
Theo Ratliff,,15,1,2,0.500,0,0,0.000,2,2,1.000,3,1,4,0,0,1,1,2,4,0
Trey Johnson,,13,4,7,0.571,0,0,0.000,0,0,0.000,0,1,1,2,1,0,1,4,8,0
MIN
Anthony Tolliver,,22,4,7,0.571,1,1,1.000,1,2,0.500,3,3,6,3,0,0,2,3,10,0
Corey Brewer,,23,1,9,0.111,0,1,0.000,2,4,0.500,1,0,1,0,1,0,2,3,4,0
Darko Milicic,,25,4,5,0.800,0,0,0.000,0,2,0.000,1,5,6,5,0,2,1,2,8,0
Kevin Love,,26,3,5,0.600,1,1,1.000,4,4,1.000,1,7,8,6,0,1,1,2,11,0
Kosta Koufos,,11,0,1,0.000,0,0,0.000,0,0,0.000,2,3,5,0,0,0,1,1,0,0
Lazar Hayward,,4,0,1,0.000,0,0,0.000,2,2,1.000,0,0,0,0,0,0,0,0,2,0
Luke Ridnour,,28,3,6,0.500,0,0,0.000,0,0,0.000,0,1,1,7,4,0,2,4,6,0
Martell Webster,,30,8,13,0.615,3,5,0.600,5,7,0.714,0,2,2,1,0,0,2,0,24,0
Michael Beasley,,18,8,10,0.800,1,1,1.000,4,5,0.800,0,4,4,0,3,1,6,3,21,0
Nikola Pekovic,,12,1,1,1.000,0,0,0.000,5,6,0.833,0,3,3,2,1,0,1,5,7,0
Wayne Ellington,,20,4,10,0.400,1,2,0.500,0,0,0.000,0,1,1,2,0,0,1,0,9,0
Wesley Johnson,,21,4,6,0.667,1,1,1.000,0,0,0.000,0,0,0,0,0,1,2,2,9,0
