10-14,BKN-PHI,108-105,Preseason,
30-17,21-27,28-20,16-31,13-10,
BKN
Andray Blatche,,22,4,9,0.444,0,0,0.000,4,4,1.000,1,4,5,1,0,0,3,4,12,0
Brook Lopez,,28,6,11,0.545,0,0,0.000,7,7,1.000,1,8,9,0,0,3,3,1,19,0
CJ Watson,,30,7,11,0.636,2,3,0.667,3,3,1.000,0,3,3,2,1,0,0,4,19,0
Carleton Scott,,20,1,4,0.250,0,3,0.000,0,0,0.000,0,3,3,0,0,1,1,2,2,0
Deron Williams,,27,4,11,0.364,3,5,0.600,3,4,0.750,0,4,4,6,1,1,1,0,14,0
Gerald Wallace,,28,6,11,0.545,1,3,0.333,5,6,0.833,2,5,7,2,2,2,2,1,18,0
Joe Johnson,,26,5,9,0.556,3,6,0.500,0,0,0.000,0,1,1,3,2,0,2,4,13,0
Josh Childress,,25,1,4,0.250,0,0,0.000,0,0,0.000,1,3,4,0,1,0,1,2,2,0
Keith Bogans,,15,0,3,0.000,0,3,0.000,0,0,0.000,1,0,1,1,1,0,0,1,0,0
Kris Humphries,,17,1,5,0.200,0,0,0.000,1,3,0.333,3,3,6,1,1,0,1,1,3,0
Mirza Teletovic,,25,2,13,0.154,2,11,0.182,0,0,0.000,0,3,3,0,1,0,2,3,6,0
Reggie Evans,,3,0,0,0.000,0,0,0.000,0,0,0.000,0,0,0,1,0,0,0,1,0,0
PHI
Arnett Moultrie,,11,1,3,0.333,0,0,0.000,0,0,0.000,2,3,5,0,1,0,0,0,2,0
Damien Wilkins,,27,1,3,0.333,0,0,0.000,4,4,1.000,1,3,4,0,0,0,1,1,6,0
Evan Turner,,33,5,14,0.357,0,1,0.000,4,4,1.000,0,7,7,3,0,0,2,3,14,0
Jrue Holiday,,26,4,15,0.267,1,3,0.333,1,1,1.000,3,3,6,9,0,0,3,4,10,0
Kwame Brown,,20,3,5,0.600,0,0,0.000,0,0,0.000,2,4,6,1,0,0,1,2,6,0
Lavoy Allen,,26,2,7,0.286,0,0,0.000,0,0,0.000,2,6,8,0,1,2,1,6,4,0
Maalik Wayns,,23,6,13,0.462,3,5,0.600,3,4,0.750,0,0,0,3,0,0,2,1,18,0
Nick Young,,33,5,14,0.357,2,5,0.400,9,9,1.000,0,3,3,4,0,0,3,2,21,0
Royal Ivey,,16,2,4,0.500,1,1,1.000,2,2,1.000,0,4,4,0,1,0,2,0,7,0
Spencer Hawes,,28,4,7,0.571,0,0,0.000,2,2,1.000,1,3,4,3,0,1,2,3,10,0
Thaddeus Young,,20,3,4,0.750,0,0,0.000,1,2,0.500,1,5,6,1,0,0,1,0,7,0
