10-06,CHI-IND,82-76,Preseason,
23-19,21-22,14-23,24-12,
CHI
Carlos Boozer,,25,1,5,0.200,0,0,0.000,0,0,0.000,1,6,7,1,0,1,2,5,2,0
Derrick Rose,,20,5,12,0.417,0,0,0.000,3,5,0.600,2,0,2,3,2,0,4,1,13,0
Erik Murphy,,19,1,3,0.333,1,2,0.500,0,0,0.000,2,2,4,2,0,0,0,4,3,0
Jimmy Butler,,30,1,4,0.250,0,1,0.000,9,12,0.750,2,4,6,2,3,1,4,1,11,0
Kirk Hinrich,,23,3,7,0.429,0,0,0.000,0,0,0.000,0,8,8,2,0,1,1,2,6,0
Luol Deng,,25,4,16,0.250,1,2,0.500,6,8,0.750,3,5,8,2,0,1,3,1,15,0
Marquis Teague,,6,1,1,1.000,1,1,1.000,0,0,0.000,0,0,0,1,0,0,1,1,3,0
Mike Dunleavy,,22,1,4,0.250,0,2,0.000,2,2,1.000,0,2,2,3,0,0,3,2,4,0
Nazr Mohammed,,21,2,5,0.400,0,0,0.000,1,1,1.000,3,3,6,1,0,3,2,4,5,0
Taj Gibson,,31,9,12,0.750,0,0,0.000,0,0,0.000,4,8,12,1,0,3,2,2,18,0
Tony Snell,,17,0,5,0.000,0,2,0.000,2,2,1.000,0,1,1,2,0,0,1,2,2,0
IND
CJ Watson,,17,1,3,0.333,1,2,0.500,0,0,0.000,0,2,2,1,0,0,2,2,3,0
Chris Copeland,,3,1,4,0.250,0,3,0.000,0,0,0.000,0,0,0,0,1,0,0,0,2,0
Danny Granger,,29,2,10,0.200,1,3,0.333,1,2,0.500,0,0,0,2,1,0,2,3,6,0
David West,,27,6,13,0.462,0,1,0.000,2,2,1.000,1,3,4,2,3,1,2,2,14,0
Donald Sloan,,3,0,1,0.000,0,0,0.000,2,2,1.000,0,1,1,0,0,0,0,0,2,0
George Hill,,28,3,10,0.300,2,3,0.667,0,0,0.000,0,2,2,6,1,2,1,1,8,0
Hilton Armstrong,,3,0,1,0.000,0,0,0.000,0,0,0.000,0,0,0,0,0,0,0,0,0,0
Ian Mahinmi,,15,1,3,0.333,0,0,0.000,0,2,0.000,1,3,4,0,1,1,3,2,2,0
Lance Stephenson,,25,1,2,0.500,0,0,0.000,3,3,1.000,1,3,4,1,0,0,0,1,5,0
Luis Scola,,21,2,7,0.286,0,0,0.000,3,4,0.750,1,2,3,0,0,1,1,3,7,0
Orlando Johnson,,3,0,0,0.000,0,0,0.000,0,0,0.000,1,1,2,0,0,0,0,0,0,0
Paul George,,18,5,9,0.556,1,3,0.333,3,4,0.750,2,3,5,2,1,1,2,6,14,0
Roy Hibbert,,27,4,14,0.286,0,0,0.000,3,4,0.750,4,5,9,0,2,2,1,1,11,0
Solomon Hill,,21,1,5,0.200,0,2,0.000,0,0,0.000,0,2,2,1,2,0,1,2,2,0
