10-18,PHI-CHA,84-110,Preseason,
10-25,18-33,21-23,35-29,
PHI
Daniel Orton,,27,3,6,0.500,0,0,0.000,0,1,0.000,0,3,3,2,0,4,0,3,6,0
Darius Morris,,17,5,11,0.455,1,2,0.500,0,0,0.000,0,0,0,3,0,0,1,2,11,0
Gani Lawal,,10,1,4,0.250,0,0,0.000,0,0,0.000,2,2,4,0,0,0,2,5,2,0
Hollis Thompson,,31,2,8,0.250,0,1,0.000,0,0,0.000,1,9,10,2,1,1,1,2,4,0
James Anderson,,19,4,9,0.444,3,7,0.429,0,0,0.000,0,0,0,0,0,0,3,2,11,0
Lavoy Allen,,13,0,3,0.000,0,0,0.000,0,0,0.000,1,2,3,0,0,0,1,6,0,0
Mac Koshwal,,15,1,3,0.333,0,0,0.000,0,0,0.000,1,1,2,0,1,0,1,5,2,0
Royce White,,26,1,4,0.250,0,1,0.000,0,0,0.000,1,3,4,0,0,0,4,2,2,0
Tony Wroten,,28,5,14,0.357,1,6,0.167,9,12,0.750,2,2,4,3,2,0,6,0,20,0
Vander Blue,,27,5,9,0.556,3,5,0.600,2,2,1.000,0,4,4,3,2,1,1,0,15,0
CHA
Anthony Tolliver,,15,1,6,0.167,0,2,0.000,0,0,0.000,1,2,3,1,1,0,2,2,2,0
Ben Gordon,,27,7,9,0.778,4,4,1.000,4,5,0.800,0,2,2,3,1,0,1,2,22,0
Bismack Biyombo,,29,3,5,0.600,0,0,0.000,2,4,0.500,4,3,7,0,0,4,0,2,8,0
Cody Zeller,,14,5,7,0.714,0,0,0.000,0,1,0.000,2,3,5,1,0,0,2,4,10,0
Gerald Henderson,,21,3,10,0.300,0,1,0.000,3,3,1.000,0,3,3,3,0,0,3,2,9,0
James Southerland,,6,0,1,0.000,0,1,0.000,0,0,0.000,1,0,1,0,1,0,0,0,0,0
Jannero Pargo,,6,1,2,0.500,1,2,0.500,0,0,0.000,0,1,1,0,0,0,3,1,3,0
Jeff Adrien,,13,3,3,1.000,0,0,0.000,0,2,0.000,1,3,4,1,1,2,0,2,6,0
Jeff Taylor,,22,5,10,0.500,1,4,0.250,2,2,1.000,1,2,3,2,0,0,2,3,13,0
Josh McRoberts,,19,2,6,0.333,1,3,0.333,4,6,0.667,1,3,4,1,1,1,0,2,9,0
Kemba Walker,,22,3,7,0.429,1,2,0.500,6,6,1.000,0,2,2,5,1,1,0,1,13,0
Ramon Sessions,,20,1,3,0.333,0,1,0.000,5,6,0.833,0,1,1,6,1,0,2,2,7,0
