10-26,DEN-CHI,89-94,Preseason,
28-21,20-15,18-36,23-22,
DEN
Andre Miller,,17,3,9,0.333,0,0,0.000,0,0,0.000,0,0,0,1,0,0,3,3,6,0
Anthony Randolph,,30,7,10,0.700,0,0,0.000,1,4,0.250,1,5,6,0,1,1,1,5,15,0
Damion James,,8,1,2,0.500,0,0,0.000,4,4,1.000,1,1,2,0,0,0,0,2,6,0
Darrell Arthur,,17,2,3,0.667,0,0,0.000,0,0,0.000,1,5,6,0,2,0,0,1,4,0
Evan Fournier,,18,5,8,0.625,0,0,0.000,0,0,0.000,0,1,1,1,2,0,0,2,10,0
JJ Hickson,,23,6,11,0.545,0,1,0.000,2,3,0.667,1,5,6,3,1,1,0,5,14,0
JaVale McGee,,25,6,14,0.429,0,0,0.000,3,7,0.429,3,5,8,2,0,0,1,4,15,0
Jordan Hamilton,,11,2,4,0.500,0,1,0.000,0,0,0.000,0,3,3,0,0,0,0,0,4,0
Nate Robinson,,25,0,5,0.000,0,3,0.000,0,0,0.000,0,3,3,5,0,0,4,2,0,0
Quincy Miller,,16,0,3,0.000,0,1,0.000,0,0,0.000,0,2,2,2,0,0,1,0,0,0
Randy Foye,,18,1,5,0.200,0,2,0.000,0,0,0.000,0,1,1,2,0,0,2,0,2,0
Timofey Mozgov,,16,1,3,0.333,0,0,0.000,0,0,0.000,0,6,6,0,0,0,4,4,2,0
Ty Lawson,,16,5,7,0.714,0,1,0.000,1,2,0.500,0,3,3,2,1,1,1,1,11,0
CHI
Carlos Boozer,,36,8,17,0.471,0,0,0.000,8,12,0.667,3,7,10,2,2,1,3,5,24,0
Derrick Rose,,33,5,15,0.333,0,4,0.000,5,7,0.714,0,4,4,8,2,0,1,1,15,0
Erik Murphy,,5,0,1,0.000,0,1,0.000,0,0,0.000,0,3,3,0,0,0,1,1,0,0
Jimmy Butler,,37,4,11,0.364,0,3,0.000,5,9,0.556,2,5,7,2,2,1,1,0,13,0
Luol Deng,,34,7,16,0.438,1,4,0.250,8,9,0.889,5,7,12,3,2,0,3,3,23,0
Marquis Teague,,15,1,2,0.500,0,0,0.000,0,0,0.000,0,1,1,0,0,0,1,0,2,0
Mike Dunleavy,,22,1,8,0.125,0,4,0.000,0,0,0.000,0,1,1,1,1,1,2,2,2,0
Nazr Mohammed,,20,2,7,0.286,0,0,0.000,1,2,0.500,3,4,7,0,0,0,1,3,5,0
Taj Gibson,,27,5,7,0.714,0,0,0.000,0,0,0.000,3,5,8,3,0,1,1,6,10,0
Tony Snell,,10,0,3,0.000,0,2,0.000,0,0,0.000,0,1,1,2,0,0,0,0,0,0
