10-17,UTA-LAL,114-80,Preseason,
26-15,26-17,36-24,26-24,
UTA
Al Jefferson,,22,3,6,0.500,0,0,0.000,6,6,1.000,0,7,7,2,0,1,0,2,12,0
Alec Burks,,23,4,4,1.000,1,1,1.000,3,6,0.500,0,3,3,0,1,0,2,2,12,0
Chris Quinn,,8,0,1,0.000,0,0,0.000,1,2,0.500,2,1,3,2,0,0,1,0,1,0
Darnell Jackson,,5,0,1,0.000,0,0,0.000,2,2,1.000,0,0,0,0,0,0,0,0,2,0
DeMarre Carroll,,17,4,8,0.500,0,1,0.000,0,0,0.000,1,0,1,4,1,0,0,2,8,0
Derrick Favors,,22,3,3,1.000,0,0,0.000,4,5,0.800,1,4,5,4,2,1,1,3,10,0
Enes Kanter,,19,4,5,0.800,0,0,0.000,2,3,0.667,2,4,6,1,1,0,2,0,10,0
Gordon Hayward,,19,4,8,0.500,2,2,1.000,3,3,1.000,0,1,1,3,1,0,3,3,13,0
Jamaal Tinsley,,22,3,6,0.500,2,4,0.500,0,0,0.000,1,2,3,2,1,1,1,3,8,0
Jeremy Evans,,7,1,2,0.500,0,0,0.000,0,0,0.000,0,1,1,0,0,1,1,0,2,0
Kevin Murphy,,12,3,4,0.750,0,1,0.000,2,2,1.000,0,1,1,0,0,0,0,1,8,0
Marvin Williams,,22,3,8,0.375,2,4,0.500,2,2,1.000,0,3,3,3,0,1,2,1,10,0
Paul Millsap,,22,3,8,0.375,0,0,0.000,2,2,1.000,3,4,7,1,3,2,1,3,8,0
Randy Foye,,18,4,9,0.444,2,3,0.667,0,0,0.000,0,3,3,3,2,0,1,0,10,0
LAL
Andrew Goudelock,,5,0,3,0.000,0,1,0.000,0,0,0.000,0,0,0,1,0,0,1,0,0,0
Antawn Jamison,,29,2,11,0.182,0,3,0.000,3,5,0.600,0,2,2,1,2,0,2,2,7,0
Chris Duhon,,12,2,3,0.667,0,0,0.000,0,0,0.000,0,1,1,1,0,1,1,0,4,0
Darius Morris,,5,0,1,0.000,0,0,0.000,0,0,0.000,0,0,0,0,0,0,0,1,0,0
Devin Ebanks,,13,2,7,0.286,1,1,1.000,4,4,1.000,2,0,2,1,0,0,1,1,9,0
Jodie Meeks,,19,4,9,0.444,4,6,0.667,0,0,0.000,1,0,1,1,0,0,2,2,12,0
Kobe Bryant,,29,10,18,0.556,4,6,0.667,7,8,0.875,1,4,5,2,1,1,3,2,31,0
Metta World Peace,,29,1,6,0.167,0,4,0.000,1,2,0.500,0,3,3,2,0,0,0,3,3,0
Reeves Nelson,,19,2,4,0.500,0,0,0.000,0,0,0.000,3,4,7,2,2,0,0,3,4,0
Robert Sacre,,36,2,3,0.667,0,0,0.000,1,2,0.500,0,4,4,1,0,1,1,5,5,0
Steve Blake,,19,0,3,0.000,0,1,0.000,1,2,0.500,0,1,1,4,1,0,1,1,1,0
Steve Nash,,12,1,2,0.500,0,0,0.000,0,0,0.000,1,0,1,1,0,0,4,0,2,0
