10-26,IND-DAL,98-77,Preseason,
25-18,14-23,32-21,27-15,
IND
CJ Watson,,19,4,12,0.333,1,4,0.250,1,1,1.000,0,3,3,4,2,0,2,2,10,0
Chris Copeland,,12,1,5,0.200,0,4,0.000,3,5,0.600,1,1,2,1,0,0,2,3,5,0
David West,,27,3,8,0.375,0,0,0.000,2,2,1.000,1,2,3,2,1,1,3,2,8,0
Donald Sloan,,4,0,1,0.000,0,0,0.000,3,3,1.000,0,0,0,0,0,0,0,0,3,0
George Hill,,26,5,11,0.455,2,5,0.400,0,0,0.000,0,2,2,2,1,0,0,1,12,0
Hilton Armstrong,,4,0,1,0.000,0,0,0.000,0,0,0.000,1,3,4,0,0,0,0,0,0,0
Ian Mahinmi,,20,1,4,0.250,0,0,0.000,2,2,1.000,4,4,8,1,0,1,1,4,4,0
Lance Stephenson,,27,1,4,0.250,1,3,0.333,0,0,0.000,1,6,7,1,1,0,3,0,3,0
Luis Scola,,18,4,5,0.800,0,0,0.000,0,0,0.000,0,4,4,0,1,0,0,3,8,0
Orlando Johnson,,18,1,2,0.500,1,2,0.500,0,0,0.000,0,3,3,1,1,0,1,2,3,0
Paul George,,34,12,22,0.545,2,6,0.333,2,2,1.000,2,4,6,6,3,0,3,1,28,0
Rasual Butler,,4,0,3,0.000,0,2,0.000,0,0,0.000,1,0,1,0,0,0,1,0,0,0
Roy Hibbert,,24,4,8,0.500,0,0,0.000,6,6,1.000,4,4,8,3,0,1,1,2,14,0
Solomon Hill,,5,0,3,0.000,0,1,0.000,0,0,0.000,2,0,2,0,0,0,0,0,0,0
DAL
Bernard James,,12,0,1,0.000,0,0,0.000,0,0,0.000,0,4,4,1,0,2,0,1,0,0
DeJuan Blair,,16,4,5,0.800,0,0,0.000,1,2,0.500,1,1,2,0,1,0,3,2,9,0
Dirk Nowitzki,,27,4,12,0.333,0,2,0.000,6,7,0.857,1,4,5,1,0,1,0,2,14,0
Gal Mekel,,20,0,3,0.000,0,0,0.000,6,10,0.600,1,2,3,1,0,0,1,1,6,0
Jae Crowder,,10,2,4,0.500,1,1,1.000,0,0,0.000,1,1,2,0,0,0,0,1,5,0
Jose Calderon,,29,2,6,0.333,0,1,0.000,1,1,1.000,0,2,2,4,1,0,3,1,5,0
Monta Ellis,,32,4,14,0.286,0,1,0.000,1,2,0.500,1,4,5,6,2,0,3,1,9,0
Ricky Ledo,,5,0,2,0.000,0,0,0.000,0,0,0.000,0,1,1,0,0,0,1,0,0,0
Samuel Dalembert,,20,1,4,0.250,0,0,0.000,4,4,1.000,5,4,9,1,0,3,4,4,6,0
Shawn Marion,,30,5,8,0.625,0,1,0.000,0,0,0.000,0,6,6,0,2,1,4,0,10,0
Vince Carter,,21,3,6,0.500,2,3,0.667,0,0,0.000,0,1,1,1,1,0,2,3,8,0
Wayne Ellington,,19,2,8,0.250,1,5,0.200,0,0,0.000,0,3,3,2,1,0,3,0,5,0
