10-22,DAL-HOU,95-100,Preseason,
33-25,18-30,19-20,25-25,
DAL
Bernard James,,14,1,3,0.333,0,0,0.000,1,1,1.000,1,4,5,0,1,1,2,1,3,0
DeJuan Blair,,8,3,7,0.429,0,0,0.000,0,0,0.000,4,2,6,1,0,1,2,4,6,0
Dirk Nowitzki,,25,5,9,0.556,1,3,0.333,0,0,0.000,0,4,4,1,2,4,2,4,11,0
Gal Mekel,,22,3,8,0.375,1,2,0.500,2,4,0.500,1,1,2,6,1,0,1,0,9,0
Jae Crowder,,16,1,5,0.200,1,3,0.333,1,2,0.500,1,1,2,2,2,1,2,2,4,0
Jose Calderon,,26,6,10,0.600,1,2,0.500,1,1,1.000,0,2,2,3,1,1,0,1,14,0
Monta Ellis,,27,3,13,0.231,0,6,0.000,2,2,1.000,0,1,1,7,1,0,3,2,8,0
Ricky Ledo,,9,2,3,0.667,1,2,0.500,0,0,0.000,0,3,3,0,0,0,2,1,5,0
Samuel Dalembert,,25,5,9,0.556,0,0,0.000,3,3,1.000,2,5,7,1,2,3,0,2,13,0
Shawn Marion,,25,3,11,0.273,0,2,0.000,0,0,0.000,2,4,6,2,1,0,1,0,6,0
Vince Carter,,21,2,8,0.250,1,2,0.500,0,0,0.000,1,0,1,1,0,0,2,3,5,0
Wayne Ellington,,21,4,8,0.500,3,5,0.600,0,0,0.000,0,3,3,3,2,1,1,2,11,0
HOU
Aaron Brooks,,6,2,3,0.667,0,1,0.000,4,4,1.000,0,2,2,0,1,0,0,0,8,0
Chandler Parsons,,26,3,8,0.375,1,1,1.000,0,0,0.000,1,7,8,2,0,0,2,1,7,0
Donatas Motiejunas,,8,1,3,0.333,0,1,0.000,0,0,0.000,0,3,3,1,1,0,2,0,2,0
Dwight Howard,,29,6,12,0.500,0,0,0.000,3,8,0.375,6,11,17,0,3,1,2,2,15,0
Francisco Garcia,,22,5,12,0.417,5,10,0.500,0,0,0.000,2,0,2,0,2,2,2,0,15,0
Greg Smith,,8,2,4,0.500,0,0,0.000,0,0,0.000,0,1,1,0,0,0,0,2,4,0
James Harden,,25,6,9,0.667,4,5,0.800,3,4,0.750,0,2,2,2,1,0,7,4,19,0
Jeremy Lin,,33,2,9,0.222,0,2,0.000,2,2,1.000,0,4,4,8,3,1,3,3,6,0
Omer Asik,,25,2,7,0.286,0,0,0.000,0,2,0.000,4,5,9,1,0,0,2,3,4,0
Omri Casspi,,19,3,8,0.375,1,4,0.250,3,4,0.750,2,2,4,1,1,0,1,3,10,0
Patrick Beverley,,27,3,8,0.375,2,3,0.667,2,2,1.000,1,1,2,5,0,1,1,2,10,0
Reggie Williams,,6,0,1,0.000,0,1,0.000,0,0,0.000,0,0,0,0,0,0,1,1,0,0
Ronnie Brewer,,6,0,0,0.000,0,0,0.000,0,0,0.000,0,0,0,0,1,0,0,0,0,0
