10-22,IND-MIN,89-107,Preseason,
19-21,18-31,26-30,26-25,
IND
Adonis Thomas,,6,1,3,0.333,0,1,0.000,0,0,0.000,0,2,2,0,0,0,1,0,2,0
Arinze Onuaku,,5,0,0,0.000,0,0,0.000,0,0,0.000,1,0,1,0,0,0,1,1,0,0
CJ Fair,,6,0,1,0.000,0,1,0.000,1,2,0.500,0,0,0,0,0,0,0,0,1,0
CJ Miles,,20,2,9,0.222,0,3,0.000,1,2,0.500,0,1,1,1,0,2,2,6,5,0
Chris Copeland,,26,7,12,0.583,3,6,0.500,0,2,0.000,2,3,5,0,0,0,1,4,17,0
Chris Singleton,,6,0,1,0.000,0,0,0.000,2,2,1.000,0,1,1,0,0,0,0,0,2,0
Damjan Rudez,,26,2,6,0.333,2,6,0.333,1,1,1.000,1,1,2,1,0,0,3,2,7,0
Donald Sloan,,28,6,9,0.667,3,4,0.750,4,5,0.800,1,2,3,5,3,0,2,1,19,0
George Hill,,21,5,10,0.500,1,2,0.500,3,5,0.600,1,4,5,3,0,0,0,1,14,0
Ian Mahinmi,,7,0,1,0.000,0,0,0.000,0,0,0.000,0,1,1,0,1,0,1,2,0,0
Lavoy Allen,,7,0,1,0.000,0,0,0.000,0,0,0.000,0,1,1,0,1,0,1,0,0,0
Luis Scola,,26,1,5,0.200,0,0,0.000,3,5,0.600,0,2,2,1,1,1,2,2,5,0
Roy Hibbert,,29,5,10,0.500,0,0,0.000,4,5,0.800,2,7,9,2,2,3,4,2,14,0
Solomon Hill,,27,1,3,0.333,0,1,0.000,1,2,0.500,0,2,2,1,1,0,2,2,3,0
MIN
Anthony Bennett,,17,7,9,0.778,0,0,0.000,3,3,1.000,1,4,5,0,1,0,1,1,17,0
Brady Heslip,,2,1,2,0.500,0,1,0.000,0,0,0.000,1,0,1,0,1,0,0,0,2,0
Chase Budinger,,21,4,8,0.500,2,2,1.000,2,4,0.500,1,0,1,0,1,0,0,4,12,0
Corey Brewer,,20,2,3,0.667,0,0,0.000,2,2,1.000,0,3,3,1,0,0,0,2,6,0
Glenn Robinson,,4,1,2,0.500,0,0,0.000,0,0,0.000,2,0,2,0,0,0,1,1,2,0
Gorgui Dieng,,28,0,3,0.000,0,0,0.000,5,6,0.833,1,5,6,2,0,0,0,2,5,0
Kevin Martin,,16,3,6,0.500,0,0,0.000,4,5,0.800,0,3,3,2,0,0,1,1,10,0
Mo Williams,,28,5,9,0.556,1,2,0.500,2,2,1.000,1,2,3,9,2,0,6,3,13,0
Nikola Pekovic,,20,3,8,0.375,0,0,0.000,0,0,0.000,1,6,7,2,0,1,1,3,6,0
Ricky Rubio,,22,4,8,0.500,1,2,0.500,7,8,0.875,0,2,2,3,3,0,1,3,16,0
Robbie Hummel,,9,2,4,0.500,0,1,0.000,0,0,0.000,0,2,2,1,0,1,0,1,4,0
Shabazz Muhammad,,18,3,7,0.429,0,0,0.000,0,0,0.000,0,1,1,0,1,0,0,1,6,0
Thaddeus Young,,23,2,6,0.333,0,0,0.000,0,0,0.000,2,4,6,3,0,1,1,1,4,0
Zach LaVine,,12,2,2,1.000,0,0,0.000,0,0,0.000,0,1,1,0,0,0,1,1,4,0
