10-19,ORL-ATL,102-73,Preseason,
21-14,23-20,35-18,23-21,
ORL
Brandon Bass,,20,7,14,0.500,0,0,0.000,3,3,1.000,4,4,8,0,0,0,1,3,17,0
Chris Duhon,,23,0,2,0.000,0,1,0.000,0,0,0.000,0,1,1,10,1,0,4,0,0,0
Dwight Howard,,23,5,8,0.625,0,0,0.000,4,11,0.364,2,11,13,1,0,1,3,4,14,0
JJ Redick,,26,3,6,0.500,2,3,0.667,1,2,0.500,0,4,4,2,0,0,2,3,9,0
Jameer Nelson,,25,5,9,0.556,0,1,0.000,4,4,1.000,0,0,0,4,0,0,1,2,14,0
Malik Allen,,4,1,1,1.000,0,0,0.000,0,0,0.000,0,0,0,0,0,0,0,0,2,0
Marcin Gortat,,21,2,5,0.400,0,0,0.000,0,0,0.000,0,8,8,1,0,1,0,1,4,0
Quentin Richardson,,32,2,6,0.333,1,4,0.250,2,2,1.000,1,7,8,4,0,0,1,4,7,0
Rashard Lewis,,24,3,6,0.500,1,2,0.500,2,2,1.000,0,2,2,0,0,0,0,3,9,0
Ryan Anderson,,16,3,4,0.750,3,4,0.750,2,2,1.000,0,2,2,1,1,0,1,2,11,0
Stanley Robinson,,4,1,1,1.000,0,0,0.000,0,0,0.000,1,0,1,0,1,0,0,0,2,0
Vince Carter,,22,5,8,0.625,2,4,0.500,1,2,0.500,0,3,3,1,0,0,0,1,13,0
ATL
Al Horford,,14,2,7,0.286,0,0,0.000,0,0,0.000,1,2,3,0,0,1,0,5,4,0
Etan Thomas,,4,0,1,0.000,0,0,0.000,0,0,0.000,0,0,0,0,0,0,0,2,0,0
Jamal Crawford,,33,2,11,0.182,1,3,0.333,1,1,1.000,0,2,2,2,1,0,0,1,6,0
Jason Collins,,17,1,2,0.500,0,0,0.000,5,7,0.714,1,1,2,2,1,0,1,2,7,0
Joe Johnson,,27,3,10,0.300,0,5,0.000,5,8,0.625,0,6,6,4,1,0,1,2,11,0
Jordan Crawford,,23,3,11,0.273,0,3,0.000,0,0,0.000,0,0,0,2,0,0,1,1,6,0
Josh Powell,,17,4,6,0.667,0,0,0.000,5,5,1.000,1,0,1,0,0,0,0,3,13,0
Josh Smith,,27,3,9,0.333,0,0,0.000,2,2,1.000,3,4,7,1,0,0,1,3,8,0
Marvin Williams,,28,1,10,0.100,1,3,0.333,2,4,0.500,2,3,5,0,3,0,0,0,5,0
Maurice Evans,,14,2,5,0.400,0,1,0.000,0,0,0.000,0,1,1,1,0,0,0,1,4,0
Mike Bibby,,15,1,2,0.500,1,1,1.000,0,0,0.000,0,1,1,2,0,0,0,0,3,0
Zaza Pachulia,,12,2,3,0.667,0,0,0.000,2,2,1.000,1,3,4,0,1,1,2,4,6,0
