10-17,ATL-CHI,84-85,Preseason,
20-15,22-17,24-15,18-38,
ATL
Adreian Payne,,17,2,4,0.500,0,0,0.000,0,0,0.000,0,4,4,1,0,2,1,5,4,0
Al Horford,,16,2,6,0.333,0,0,0.000,0,0,0.000,1,5,6,2,1,0,0,0,4,0
DeMarre Carroll,,18,3,9,0.333,0,3,0.000,0,1,0.000,2,2,4,1,2,1,0,4,6,0
Dennis Schroder,,28,5,10,0.500,0,2,0.000,1,2,0.500,1,3,4,6,0,1,3,0,11,0
Elton Brand,,14,1,3,0.333,0,0,0.000,0,1,0.000,3,3,6,1,0,1,0,3,2,0
Jarell Eddie,,12,1,2,0.500,0,1,0.000,0,0,0.000,0,0,0,0,0,0,1,3,2,0
John Jenkins,,24,2,4,0.500,1,1,1.000,5,5,1.000,0,2,2,1,2,0,2,2,10,0
Kent Bazemore,,11,0,3,0.000,0,1,0.000,2,2,1.000,0,3,3,1,0,1,3,3,2,0
Kyle Korver,,15,3,6,0.500,3,6,0.500,0,0,0.000,0,3,3,0,0,0,0,0,9,0
Mike Muscala,,14,1,4,0.250,0,1,0.000,0,0,0.000,0,5,5,2,0,0,0,2,2,0
Mike Scott,,22,5,10,0.500,1,3,0.333,4,4,1.000,0,3,3,1,0,0,2,2,15,0
Pero Antic,,14,2,7,0.286,2,6,0.333,2,2,1.000,1,0,1,0,1,0,2,3,8,0
Shelvin Mack,,20,2,6,0.333,0,2,0.000,0,0,0.000,0,2,2,2,1,0,0,1,4,0
Thabo Sefolosha,,16,2,6,0.333,0,1,0.000,1,1,1.000,1,2,3,3,0,0,1,2,5,0
CHI
Aaron Brooks,,17,0,5,0.000,0,2,0.000,0,0,0.000,1,2,3,2,0,0,2,2,0,0
Derrick Rose,,21,3,9,0.333,1,3,0.333,3,4,0.750,0,4,4,1,0,0,2,0,10,0
Doug McDermott,,27,1,5,0.200,0,3,0.000,2,2,1.000,0,9,9,2,0,0,2,1,4,0
Jimmy Butler,,31,8,14,0.571,1,4,0.250,12,16,0.750,4,1,5,1,2,2,0,1,29,0
Joakim Noah,,27,3,5,0.600,0,0,0.000,1,2,0.500,3,10,13,4,1,3,2,3,7,0
Kirk Hinrich,,27,1,7,0.143,0,4,0.000,0,0,0.000,0,2,2,6,2,0,1,4,2,0
Nikola Mirotic,,18,3,7,0.429,2,3,0.667,0,0,0.000,0,1,1,1,0,0,2,2,8,0
Pau Gasol,,28,4,8,0.500,0,0,0.000,3,4,0.750,1,6,7,2,0,0,4,2,11,0
Taj Gibson,,23,3,7,0.429,0,0,0.000,1,2,0.500,2,2,4,0,3,2,1,1,7,0
Tony Snell,,21,3,11,0.273,1,6,0.167,0,0,0.000,1,1,2,0,0,0,1,1,7,0
