10-23,OKC-PHX,76-88,Preseason,
17-21,18-26,22-19,19-22,
OKC
Andre Roberson,,24,1,6,0.167,0,2,0.000,0,0,0.000,0,2,2,1,2,0,3,3,2,0
Diante Garrett,,24,2,7,0.286,0,1,0.000,2,2,1.000,0,1,1,3,1,0,3,2,6,0
Hasheem Thabeet,,10,0,1,0.000,0,0,0.000,0,0,0.000,2,3,5,0,0,1,0,2,0,0
Jeremy Lamb,,40,4,11,0.364,0,3,0.000,5,9,0.556,0,9,9,3,1,0,2,1,13,0
Kendrick Perkins,,10,1,2,0.500,0,0,0.000,0,0,0.000,1,1,2,2,0,0,1,2,2,0
Perry Jones,,25,5,9,0.556,1,2,0.500,1,2,0.500,0,3,3,0,0,1,2,4,12,0
Reggie Jackson,,32,7,17,0.412,1,6,0.167,3,4,0.750,0,3,3,4,2,0,2,3,18,0
Serge Ibaka,,27,5,10,0.500,0,1,0.000,1,3,0.333,1,3,4,0,0,1,1,2,11,0
Steven Adams,,26,4,6,0.667,0,0,0.000,2,4,0.500,5,3,8,0,0,1,4,3,10,0
Thabo Sefolosha,,22,1,9,0.111,0,4,0.000,0,0,0.000,1,3,4,0,1,0,1,2,2,0
PHX
Alex Len,,10,0,1,0.000,0,0,0.000,0,0,0.000,1,2,3,1,0,0,1,4,0,0
Archie Goodwin,,16,4,11,0.364,0,4,0.000,3,4,0.750,1,1,2,1,1,0,2,1,11,0
Channing Frye,,25,5,10,0.500,1,3,0.333,1,3,0.333,3,6,9,1,0,1,2,3,12,0
Eric Bledsoe,,29,6,16,0.375,0,4,0.000,3,4,0.750,1,5,6,7,2,0,3,2,15,0
Gerald Green,,18,6,9,0.667,3,4,0.750,0,0,0.000,1,1,2,1,0,0,2,2,15,0
Ish Smith,,19,0,5,0.000,0,1,0.000,0,0,0.000,1,1,2,4,0,0,1,1,0,0
Marcin Gortat,,17,2,4,0.500,0,0,0.000,0,0,0.000,1,4,5,2,0,5,1,2,4,0
Marcus Morris,,25,3,8,0.375,1,5,0.200,0,0,0.000,1,4,5,1,1,0,1,1,7,0
Markieff Morris,,13,0,5,0.000,0,0,0.000,0,0,0.000,3,2,5,0,1,1,2,3,0,0
Miles Plumlee,,22,3,7,0.429,0,0,0.000,0,0,0.000,1,2,3,0,1,1,2,4,6,0
PJ Tucker,,30,5,9,0.556,1,3,0.333,2,2,1.000,1,3,4,0,3,1,0,0,13,0
Shannon Brown,,13,2,9,0.222,0,2,0.000,1,1,1.000,2,1,3,1,1,0,1,0,5,0
Viacheslav Kravtsov,,3,0,0,0.000,0,0,0.000,0,2,0.000,1,0,1,0,0,0,1,0,0,0
