10-20,NJN-NYK,111-117,Preseason,
26-24,23-41,32-15,30-37,
NJN
Anthony Morrow,,29,3,10,0.300,3,8,0.375,0,1,0.000,2,2,4,3,0,0,3,2,9,0
Ben Uzoh,,6,1,3,0.333,0,1,0.000,0,0,0.000,0,0,0,1,0,0,1,1,2,0
Brook Lopez,,32,7,16,0.438,0,0,0.000,5,7,0.714,3,5,8,1,0,2,5,5,19,0
Damion James,,12,2,4,0.500,0,0,0.000,0,0,0.000,0,3,3,1,0,0,0,0,4,0
Derrick Favors,,19,5,7,0.714,0,0,0.000,2,4,0.500,3,4,7,0,2,0,1,6,12,0
Devin Harris,,18,1,5,0.200,0,1,0.000,6,6,1.000,0,6,6,3,0,0,1,3,8,0
Joe Smith,,15,2,5,0.400,0,0,0.000,0,0,0.000,3,1,4,0,2,1,2,3,4,0
Johan Petro,,16,1,1,1.000,0,0,0.000,2,2,1.000,0,2,2,0,1,2,0,2,4,0
Jordan Farmar,,28,7,16,0.438,5,9,0.556,2,2,1.000,4,3,7,5,3,0,1,1,21,0
Kris Humphries,,14,4,6,0.667,0,0,0.000,0,1,0.000,2,3,5,0,0,0,1,4,8,0
Stephen Graham,,4,0,1,0.000,0,1,0.000,0,0,0.000,0,1,1,0,0,0,1,0,0,0
Terrence Williams,,27,4,8,0.500,1,3,0.333,6,7,0.857,1,1,2,4,1,0,6,3,15,0
Travis Outlaw,,21,1,4,0.250,1,2,0.500,2,4,0.500,0,3,3,3,0,0,0,0,5,0
NYK
Anthony Randolph,,21,4,7,0.571,1,2,0.500,4,6,0.667,0,0,0,1,0,0,1,2,13,0
Danilo Gallinari,,22,3,7,0.429,1,1,1.000,0,1,0.000,1,5,6,1,1,0,2,1,7,0
Henry Walker,,22,3,4,0.750,3,4,0.750,1,2,0.500,1,2,3,1,0,0,2,3,10,0
Raymond Felton,,37,6,12,0.500,1,3,0.333,0,0,0.000,0,4,4,11,1,0,3,4,13,0
Roger Mason Jr.,,17,1,4,0.250,1,3,0.333,1,2,0.500,0,1,1,0,1,0,0,0,4,0
Ronny Turiaf,,19,0,0,0.000,0,0,0.000,0,0,0.000,0,3,3,2,0,1,1,3,0,0
Timofey Mozgov,,20,1,5,0.200,0,0,0.000,2,3,0.667,0,3,3,0,1,0,0,3,4,0
Toney Douglas,,30,7,12,0.583,3,6,0.500,7,8,0.875,0,2,2,3,6,0,3,3,24,0
Wilson Chandler,,17,1,3,0.333,0,1,0.000,1,2,0.500,0,1,1,1,1,0,1,0,3,0
