10-23,UTA-LAL,94-108,Preseason,
26-18,19-33,25-25,24-32,
UTA
Alec Burks,,29,5,11,0.455,1,2,0.500,3,5,0.600,2,3,5,6,1,0,1,3,14,0
Brian Cook,,20,6,14,0.429,3,9,0.333,3,3,1.000,2,3,5,2,0,1,1,5,18,0
Derrick Favors,,28,3,8,0.375,0,0,0.000,4,6,0.667,3,10,13,3,0,1,2,3,10,0
Enes Kanter,,20,5,8,0.625,0,0,0.000,0,2,0.000,2,2,4,0,0,1,3,2,10,0
Gordon Hayward,,31,5,15,0.333,1,4,0.250,4,5,0.800,2,2,4,4,4,0,4,1,15,0
Ian Clark,,12,3,7,0.429,0,2,0.000,0,0,0.000,1,0,1,0,0,0,1,3,6,0
John Lucas III,,27,3,9,0.333,1,2,0.500,1,3,0.333,0,1,1,2,1,0,0,1,8,0
Justin Holiday,,5,1,1,1.000,1,1,1.000,0,0,0.000,0,0,0,0,0,0,1,0,3,0
Lester Hudson,,5,0,0,0.000,0,0,0.000,0,0,0.000,0,0,0,0,1,0,0,0,0,0
Michael Harris,,12,0,3,0.000,0,1,0.000,0,0,0.000,3,1,4,1,0,0,5,5,0,0
Richard Jefferson,,22,4,5,0.800,1,1,1.000,1,2,0.500,0,5,5,2,1,0,1,2,10,0
Rudy Gobert,,13,0,1,0.000,0,0,0.000,0,0,0.000,1,3,4,0,0,1,0,1,0,0
Scott Machado,,15,0,6,0.000,0,4,0.000,0,0,0.000,0,0,0,4,2,0,2,4,0,0
LAL
Elias Harris,,6,0,1,0.000,0,1,0.000,0,0,0.000,0,0,0,0,0,0,1,0,0,0
Jodie Meeks,,24,5,9,0.556,2,4,0.500,3,3,1.000,0,3,3,3,2,0,1,2,15,0
Jordan Farmar,,23,5,7,0.714,2,3,0.667,8,9,0.889,0,1,1,3,0,1,4,0,20,0
Jordan Hill,,17,4,6,0.667,0,0,0.000,2,2,1.000,1,4,5,0,1,0,2,4,10,0
Nick Young,,24,4,12,0.333,0,3,0.000,1,2,0.500,1,0,1,4,1,0,1,2,9,0
Pau Gasol,,24,4,9,0.444,1,2,0.500,0,0,0.000,1,5,6,1,0,2,1,0,9,0
Robert Sacre,,7,1,2,0.500,0,0,0.000,0,0,0.000,1,0,1,0,0,2,1,2,2,0
Ryan Kelly,,9,0,1,0.000,0,0,0.000,5,5,1.000,0,3,3,1,0,1,1,0,5,0
Shawne Williams,,18,3,10,0.300,2,5,0.400,1,2,0.500,0,5,5,0,0,1,1,1,9,0
Steve Blake,,28,0,2,0.000,0,2,0.000,2,2,1.000,0,6,6,3,2,0,1,3,2,0
Steve Nash,,15,2,3,0.667,1,1,1.000,0,0,0.000,0,0,0,1,0,0,1,3,5,0
Wesley Johnson,,22,5,8,0.625,2,3,0.667,2,2,1.000,1,5,6,2,1,0,0,3,14,0
Xavier Henry,,23,3,6,0.500,0,1,0.000,2,2,1.000,1,0,1,1,1,0,2,0,8,0
