10-10,PHI-NJN,89-90,Preseason,
24-15,14-30,30-14,21-31,
PHI
Andre Iguodala,,40,9,16,0.563,2,3,0.667,0,0,0.000,1,6,7,2,3,0,3,2,20,0
Andres Nocioni,,19,1,8,0.125,0,5,0.000,3,4,0.750,1,3,4,1,1,0,0,3,5,0
Elton Brand,,35,2,11,0.182,0,0,0.000,4,6,0.667,2,9,11,0,0,0,2,3,8,0
Evan Turner,,39,4,10,0.400,0,0,0.000,6,6,1.000,1,5,6,7,6,1,2,4,14,0
Jason Kapono,,5,0,2,0.000,0,0,0.000,0,0,0.000,0,2,2,0,0,0,1,0,0,0
Jodie Meeks,,5,0,2,0.000,0,1,0.000,0,0,0.000,0,0,0,0,0,0,0,1,0,0
Jrue Holiday,,30,2,9,0.222,0,2,0.000,1,3,0.333,2,4,6,2,2,0,3,5,5,0
Lou Williams,,24,3,9,0.333,0,1,0.000,9,12,0.750,0,2,2,0,0,0,1,4,15,0
Marreese Speights,,13,1,3,0.333,0,0,0.000,4,4,1.000,1,1,2,0,0,0,1,1,6,0
Thaddeus Young,,29,7,12,0.583,0,0,0.000,2,2,1.000,1,6,7,4,1,0,2,3,16,0
NJN
Anthony Morrow,,36,5,16,0.313,3,9,0.333,1,1,1.000,2,6,8,1,0,0,1,1,14,0
Brook Lopez,,35,8,16,0.500,0,0,0.000,7,11,0.636,2,5,7,1,2,1,8,3,23,0
Damion James,,2,0,0,0.000,0,0,0.000,0,0,0.000,0,0,0,0,0,0,0,0,0,0
Derrick Favors,,26,3,9,0.333,0,0,0.000,3,6,0.500,0,10,10,0,0,2,3,2,9,0
Devin Harris,,25,2,4,0.500,0,2,0.000,3,4,0.750,0,2,2,8,0,0,4,5,7,0
Johan Petro,,6,0,0,0.000,0,0,0.000,0,0,0.000,0,2,2,0,0,0,0,3,0,0
Jordan Farmar,,21,5,9,0.556,3,6,0.500,2,2,1.000,0,3,3,3,1,0,1,3,15,0
Kris Humphries,,7,1,1,1.000,0,0,0.000,0,0,0.000,2,1,3,0,0,1,0,0,2,0
Stephen Graham,,20,2,3,0.667,1,2,0.500,0,0,0.000,1,2,3,2,0,0,1,1,5,0
Terrence Williams,,25,0,3,0.000,0,0,0.000,0,0,0.000,0,3,3,3,0,0,5,3,0,0
Travis Outlaw,,36,4,10,0.400,1,3,0.333,6,9,0.667,0,9,9,0,1,0,2,6,15,0
