10-13,BOS-PHI,92-103,Preseason,
21-25,26-21,22-25,23-32,
BOS
Avery Bradley,,12,1,6,0.167,0,0,0.000,0,0,0.000,0,3,3,1,0,0,3,1,2,0
Glen Davis,,32,6,9,0.667,0,0,0.000,2,2,1.000,1,4,5,4,1,1,3,4,14,0
Luke Harangody,,14,4,5,0.800,2,2,1.000,1,2,0.500,0,3,3,0,1,0,1,3,11,0
Mario West,,7,1,1,1.000,0,0,0.000,2,2,1.000,0,0,0,0,1,1,1,1,4,0
Marquis Daniels,,32,4,7,0.571,0,0,0.000,4,6,0.667,2,2,4,3,0,0,2,4,12,0
Nate Robinson,,36,6,13,0.462,3,7,0.429,11,12,0.917,3,2,5,8,0,0,6,2,26,0
Semih Erden,,22,2,4,0.500,0,0,0.000,0,0,0.000,1,1,2,1,1,0,2,1,4,0
Stephane Lasme,,28,3,3,1.000,0,0,0.000,0,0,0.000,0,3,3,1,0,2,2,4,6,0
Von Wafer,,39,3,8,0.375,1,2,0.500,4,5,0.800,0,1,1,1,2,0,3,1,11,0
PHI
Andre Iguodala,,31,4,7,0.571,0,0,0.000,2,2,1.000,0,3,3,3,0,0,1,0,10,0
Andres Nocioni,,18,3,8,0.375,1,1,1.000,3,3,1.000,0,2,2,1,1,0,0,2,10,0
Elton Brand,,27,2,5,0.400,0,0,0.000,5,7,0.714,0,0,0,1,2,2,0,3,9,0
Evan Turner,,36,2,6,0.333,0,0,0.000,1,1,1.000,0,4,4,6,1,0,5,1,5,0
Jason Kapono,,19,4,7,0.571,4,4,1.000,0,0,0.000,0,1,1,4,1,0,1,4,12,0
Jodie Meeks,,7,0,2,0.000,0,0,0.000,0,0,0.000,0,0,0,0,1,0,0,0,0,0
Jrue Holiday,,33,5,11,0.455,2,4,0.500,0,0,0.000,3,4,7,7,0,0,3,6,12,0
Lou Williams,,18,5,6,0.833,2,2,1.000,4,6,0.667,0,2,2,5,2,0,2,3,16,0
Marreese Speights,,21,7,10,0.700,0,0,0.000,5,6,0.833,2,4,6,0,1,0,2,3,19,0
Thaddeus Young,,30,3,12,0.250,1,1,1.000,3,3,1.000,3,1,4,3,2,0,2,3,10,0
