10-19,DEN-LAC,104-93,Preseason,
26-25,25-26,30-20,23-22,
DEN
Alonzo Gee,,11,2,2,1.000,0,0,0.000,0,0,0.000,0,1,1,0,0,1,1,4,4,0
Arron Afflalo,,28,5,7,0.714,1,2,0.500,5,6,0.833,0,2,2,1,0,0,0,3,16,0
Danilo Gallinari,,15,4,9,0.444,1,4,0.250,3,3,1.000,1,0,1,1,0,1,1,2,12,0
Darrell Arthur,,16,1,6,0.167,0,0,0.000,0,0,0.000,2,3,5,0,0,0,0,2,2,0
Erick Green,,1,0,0,0.000,0,0,0.000,0,0,0.000,0,0,0,0,0,0,0,0,0,0
Gary Harris,,12,0,4,0.000,0,3,0.000,0,0,0.000,0,0,0,0,0,0,0,2,0,0
JJ Hickson,,14,4,11,0.364,0,0,0.000,2,4,0.500,1,5,6,1,2,0,0,5,10,0
Jerrelle Benimon,,1,0,0,0.000,0,0,0.000,0,0,0.000,0,0,0,0,0,0,1,2,0,0
Jusuf Nurkic,,18,1,4,0.250,0,0,0.000,2,2,1.000,2,7,9,2,2,2,0,3,4,0
Kenneth Faried,,30,7,13,0.538,0,0,0.000,5,9,0.556,3,4,7,3,2,0,1,2,19,0
Marcus Williams,,1,0,0,0.000,0,0,0.000,0,0,0.000,0,0,0,0,1,0,0,0,0,0
Nate Robinson,,12,1,4,0.250,1,3,0.333,2,2,1.000,1,0,1,3,2,0,1,2,5,0
Randy Foye,,32,6,10,0.600,1,4,0.250,1,1,1.000,0,4,4,5,1,0,5,2,14,0
Timofey Mozgov,,20,3,7,0.429,0,1,0.000,1,1,1.000,2,2,4,0,1,0,2,4,7,0
Ty Lawson,,10,0,1,0.000,0,0,0.000,2,2,1.000,1,2,3,2,0,0,1,1,2,0
Wilson Chandler,,18,4,5,0.800,1,1,1.000,0,0,0.000,0,2,2,1,1,0,0,2,9,0
LAC
Blake Griffin,,31,9,19,0.474,0,1,0.000,9,13,0.692,2,3,5,0,1,1,3,5,27,0
CJ Wilcox,,7,0,1,0.000,0,1,0.000,0,0,0.000,0,0,0,0,0,0,0,0,0,0
Chris Paul,,33,5,13,0.385,0,3,0.000,3,4,0.750,1,2,3,9,2,0,2,2,13,0
DeAndre Jordan,,34,4,4,1.000,0,0,0.000,0,2,0.000,3,9,12,2,0,0,2,3,8,0
Ekpe Udoh,,6,0,2,0.000,0,0,0.000,1,2,0.500,1,3,4,0,0,0,0,0,1,0
Hedo Turkoglu,,7,0,0,0.000,0,0,0.000,0,0,0.000,0,0,0,0,0,0,1,0,0,0
Jamal Crawford,,36,6,12,0.500,4,7,0.571,7,7,1.000,0,0,0,3,2,1,3,3,23,0
Jared Cunningham,,8,1,2,0.500,1,1,1.000,7,9,0.778,0,2,2,0,0,0,1,1,10,0
Joe Ingles,,19,0,2,0.000,0,1,0.000,3,4,0.750,1,2,3,1,0,0,1,4,3,0
Jordan Farmar,,7,0,1,0.000,0,1,0.000,0,0,0.000,0,0,0,1,0,0,0,0,0,0
Matt Barnes,,28,0,9,0.000,0,6,0.000,0,0,0.000,1,4,5,2,0,0,3,1,0,0
Reggie Bullock,,7,1,4,0.250,0,2,0.000,0,0,0.000,1,1,2,0,0,0,1,0,2,0
Spencer Hawes,,19,1,4,0.250,1,2,0.500,3,4,0.750,2,3,5,0,1,1,2,4,6,0
