10-17,SAS-PHX,90-121,Preseason,
23-24,24-36,24-32,19-29,
SAS
Aron Baynes,,22,4,6,0.667,0,0,0.000,3,4,0.750,1,4,5,1,2,1,2,1,11,0
Austin Daye,,20,6,9,0.667,3,5,0.600,2,2,1.000,1,5,6,0,0,0,1,5,17,0
Boris Diaw,,16,3,7,0.429,0,2,0.000,0,0,0.000,0,1,1,2,1,0,2,3,6,0
Bryce Cotton,,9,1,2,0.500,0,1,0.000,2,2,1.000,0,0,0,0,0,0,2,1,4,0
Cory Joseph,,23,2,5,0.400,0,1,0.000,6,8,0.750,0,3,3,5,3,0,4,1,10,0
Danny Green,,26,4,10,0.400,1,5,0.200,0,0,0.000,0,3,3,2,1,0,0,1,9,0
JaMychal Green,,12,1,3,0.333,0,0,0.000,1,4,0.250,2,2,4,1,1,0,0,1,3,0
Jeff Ayres,,19,2,5,0.400,0,0,0.000,0,1,0.000,1,1,2,0,0,0,2,4,4,0
Joshua Davis,,4,1,1,1.000,0,0,0.000,0,0,0.000,0,1,1,0,0,0,0,0,2,0
Kyle Anderson,,26,2,5,0.400,0,1,0.000,1,2,0.500,1,7,8,2,1,0,4,1,5,0
Marco Belinelli,,30,3,9,0.333,1,3,0.333,3,4,0.750,0,4,4,3,0,0,2,0,10,0
Matt Bonner,,12,0,1,0.000,0,1,0.000,0,0,0.000,0,3,3,0,0,0,1,0,0,0
Tony Parker,,22,3,9,0.333,0,0,0.000,3,4,0.750,1,0,1,4,0,0,4,0,9,0
PHX
Anthony Tolliver,,21,1,2,0.500,0,1,0.000,0,0,0.000,0,2,2,0,2,0,0,0,2,0
Archie Goodwin,,9,4,6,0.667,1,1,1.000,1,2,0.500,1,0,1,1,2,0,0,0,10,0
Earl Barron,,21,1,1,1.000,0,0,0.000,1,2,0.500,1,2,3,0,0,0,1,6,3,0
Eric Bledsoe,,26,7,10,0.700,2,3,0.667,0,1,0.000,0,0,0,6,2,2,4,4,16,0
Gerald Green,,22,2,10,0.200,0,3,0.000,1,2,0.500,1,1,2,2,2,0,1,3,5,0
Goran Dragic,,24,9,14,0.643,1,2,0.500,1,1,1.000,0,1,1,6,3,0,0,0,20,0
Isaiah Thomas,,20,5,8,0.625,4,5,0.800,1,1,1.000,0,4,4,5,1,1,1,2,15,0
Marcus Morris,,25,6,11,0.545,2,4,0.500,0,0,0.000,0,6,6,1,1,0,1,1,14,0
Markieff Morris,,23,7,10,0.700,1,1,1.000,2,4,0.500,2,5,7,2,1,0,2,2,17,0
Miles Plumlee,,20,5,11,0.455,0,0,0.000,1,1,1.000,1,3,4,2,1,1,1,2,11,0
PJ Tucker,,11,0,1,0.000,0,0,0.000,0,0,0.000,0,3,3,2,1,0,1,3,0,0
TJ Warren,,12,2,4,0.500,0,0,0.000,0,0,0.000,0,1,1,0,1,0,1,1,4,0
Tyler Ennis,,6,1,2,0.500,0,1,0.000,2,2,1.000,0,2,2,0,0,0,1,2,4,0
