10-17,POR-UTA,99-92,Preseason,
24-27,17-22,32-23,26-20,
POR
Damian Lillard,,33,7,20,0.350,0,4,0.000,10,10,1.000,1,1,2,4,3,0,4,1,24,0
Dorell Wright,,14,1,2,0.500,1,2,0.500,0,0,0.000,0,2,2,2,4,0,2,1,3,0
Joel Freeland,,15,2,5,0.400,0,0,0.000,0,0,0.000,3,4,7,1,0,0,2,5,4,0
LaMarcus Aldridge,,26,7,13,0.538,0,0,0.000,2,5,0.400,2,2,4,2,0,1,2,3,16,0
Meyers Leonard,,10,0,1,0.000,0,1,0.000,0,0,0.000,1,3,4,0,0,0,1,1,0,0
Mo Williams,,30,8,13,0.615,1,4,0.250,0,0,0.000,0,3,3,3,1,0,3,3,17,0
Robin Lopez,,28,6,11,0.545,0,0,0.000,1,4,0.250,6,7,13,0,0,2,2,5,13,0
Thomas Robinson,,17,0,2,0.000,0,0,0.000,0,0,0.000,3,3,6,1,0,0,1,3,0,0
Victor Claver,,11,0,2,0.000,0,2,0.000,1,2,0.500,1,2,3,0,0,0,0,1,1,0
Wesley Matthews,,34,3,11,0.273,2,5,0.400,3,6,0.500,1,7,8,5,0,0,1,3,11,0
Will Barton,,22,4,10,0.400,0,1,0.000,2,4,0.500,1,4,5,0,1,0,0,4,10,0
UTA
Alec Burks,,32,1,13,0.077,0,1,0.000,2,4,0.500,1,0,1,1,1,1,1,3,4,0
Andris Biedrins,,14,1,1,1.000,0,0,0.000,0,0,0.000,1,4,5,0,1,0,1,4,2,0
Derrick Favors,,31,4,7,0.571,0,0,0.000,2,2,1.000,1,16,17,0,1,2,1,3,10,0
Enes Kanter,,30,10,17,0.588,0,0,0.000,3,4,0.750,4,0,4,0,1,0,4,5,23,0
Gordon Hayward,,34,5,16,0.313,0,3,0.000,10,14,0.714,0,3,3,7,1,1,4,2,20,0
Jeremy Evans,,20,2,6,0.333,0,0,0.000,3,4,0.750,3,1,4,2,0,1,1,2,7,0
John Lucas III,,21,2,5,0.400,1,2,0.500,3,3,1.000,0,1,1,3,0,0,1,2,8,0
Justin Holiday,,14,2,6,0.333,0,0,0.000,3,4,0.750,0,0,0,0,0,0,0,0,7,0
Lester Hudson,,27,3,7,0.429,3,4,0.750,0,1,0.000,0,4,4,2,2,1,0,1,9,0
Richard Jefferson,,16,1,2,0.500,0,0,0.000,0,0,0.000,0,4,4,1,0,0,4,4,2,0
