10-08,LAL-BAR,88-92,Preseason,
24-21,20-24,26-23,18-24,
LAL
Derek Fisher,,30,4,5,0.800,0,0,0.000,4,4,1.000,0,1,1,2,2,0,3,2,12,0
Derrick Caracter,,2,0,2,0.000,0,0,0.000,0,0,0.000,0,0,0,0,0,0,0,0,0,0
Devin Ebanks,,6,1,4,0.250,0,0,0.000,2,3,0.667,2,1,3,1,1,0,0,2,4,0
Kobe Bryant,,25,2,15,0.133,0,6,0.000,11,12,0.917,1,3,4,3,1,0,2,5,15,0
Lamar Odom,,41,5,11,0.455,0,1,0.000,2,4,0.500,6,12,18,2,0,0,3,4,12,0
Matt Barnes,,13,0,2,0.000,0,1,0.000,0,0,0.000,1,2,3,1,0,0,1,4,0,0
Metta World Peace,,25,5,10,0.500,0,3,0.000,0,0,0.000,1,0,1,1,4,0,2,3,10,0
Pau Gasol,,36,7,21,0.333,0,0,0.000,11,15,0.733,4,6,10,2,1,1,1,0,25,0
Sasha Vujacic,,14,1,4,0.250,0,0,0.000,0,0,0.000,1,2,3,0,2,0,1,2,2,0
Shannon Brown,,16,1,2,0.500,0,1,0.000,0,0,0.000,0,4,4,1,1,0,1,0,2,0
Steve Blake,,22,3,8,0.375,0,2,0.000,0,0,0.000,0,2,2,1,1,0,1,4,6,0
Theo Ratliff,,10,0,1,0.000,0,0,0.000,0,0,0.000,0,1,1,0,0,1,0,1,0,0
BAR
