10-21,DAL-ORL,76-101,Preseason,
21-31,24-16,11-28,20-26,
DAL
Adam Haluska,,7,0,2,0.000,0,0,0.000,0,0,0.000,0,0,0,1,0,0,0,2,0,0
Alexis Ajinca,,12,2,5,0.400,0,1,0.000,0,0,0.000,0,2,2,0,0,1,2,5,4,0
Brendan Haywood,,19,1,3,0.333,0,0,0.000,2,4,0.500,1,4,5,0,0,0,0,4,4,0
Brian Cardinal,,19,2,5,0.400,1,2,0.500,0,0,0.000,1,1,2,0,0,0,2,3,5,0
Caron Butler,,26,5,13,0.385,1,4,0.250,4,5,0.800,1,5,6,1,1,0,2,3,15,0
Dee Brown,,14,0,3,0.000,0,2,0.000,0,0,0.000,0,1,1,4,1,0,1,1,0,0
Dirk Nowitzki,,24,2,6,0.333,0,0,0.000,1,2,0.500,1,6,7,0,0,1,2,2,5,0
Dominique Jones,,32,5,11,0.455,1,2,0.500,3,4,0.750,0,1,1,1,1,0,4,5,14,0
Ian Mahinmi,,11,0,0,0.000,0,0,0.000,2,2,1.000,0,1,1,0,0,0,1,4,2,0
Jason Terry,,24,1,10,0.100,0,2,0.000,3,3,1.000,1,4,5,2,0,0,2,1,5,0
Jose Juan Barea,,19,4,8,0.500,0,2,0.000,0,0,0.000,0,2,2,8,0,0,2,2,8,0
Steve Novak,,19,2,5,0.400,1,3,0.333,1,1,1.000,0,2,2,0,0,0,0,1,6,0
Tyson Chandler,,13,3,4,0.750,0,0,0.000,2,4,0.500,2,2,4,1,2,0,0,2,8,0
ORL
Brandon Bass,,18,4,8,0.500,0,0,0.000,0,0,0.000,0,3,3,2,0,0,4,3,8,0
Chris Duhon,,23,3,8,0.375,1,2,0.500,1,1,1.000,2,2,4,5,1,0,1,1,8,0
Dwight Howard,,29,7,7,1.000,0,0,0.000,6,10,0.600,1,12,13,1,1,4,1,2,20,0
JJ Redick,,21,3,6,0.500,1,3,0.333,3,3,1.000,0,2,2,1,0,0,1,1,10,0
Jameer Nelson,,25,1,8,0.125,0,4,0.000,1,2,0.500,0,5,5,10,1,0,2,1,3,0
Malik Allen,,5,1,1,1.000,0,0,0.000,0,0,0.000,0,0,0,0,0,0,0,1,2,0
Marcin Gortat,,15,1,2,0.500,0,0,0.000,1,2,0.500,1,0,1,1,0,1,3,3,3,0
Mickael Pietrus,,19,0,6,0.000,0,6,0.000,3,4,0.750,1,4,5,0,1,0,0,1,3,0
Quentin Richardson,,20,2,6,0.333,2,4,0.500,0,0,0.000,1,2,3,3,0,2,0,2,6,0
Rashard Lewis,,21,5,10,0.500,1,4,0.250,1,2,0.500,0,0,0,1,1,1,1,2,12,0
Ryan Anderson,,18,1,5,0.200,1,1,1.000,3,4,0.750,2,2,4,1,0,0,1,4,6,0
Vince Carter,,27,8,10,0.800,4,4,1.000,0,0,0.000,0,3,3,3,0,0,1,5,20,0
