10-09,MEM-MIL,83-86,Preseason,
24-15,13-15,22-23,24-33,
MEM
Beno Udrih,,14,1,4,0.250,0,0,0.000,0,0,0.000,0,1,1,3,1,0,3,0,2,0
Courtney Lee,,20,3,9,0.333,0,1,0.000,1,1,1.000,0,0,0,1,0,2,0,1,7,0
Earl Clark,,10,3,4,0.750,0,1,0.000,0,2,0.000,2,2,4,1,0,1,0,0,6,0
Hassan Whiteside,,9,1,2,0.500,0,0,0.000,0,0,0.000,0,0,0,0,0,0,1,0,2,0
Jarnell Stokes,,12,1,5,0.200,0,0,0.000,2,3,0.667,3,1,4,0,1,1,3,1,4,0
Jon Leuer,,17,4,7,0.571,1,2,0.500,2,3,0.667,1,4,5,1,0,1,1,4,11,0
Jordan Adams,,17,1,6,0.167,0,2,0.000,1,2,0.500,0,2,2,3,4,0,0,3,3,0
Kalin Lucas,,9,2,4,0.500,0,0,0.000,0,0,0.000,0,0,0,2,1,0,0,1,4,0
Kosta Koufos,,17,2,7,0.286,0,0,0.000,0,0,0.000,1,5,6,1,0,0,1,4,4,0
Marc Gasol,,15,3,8,0.375,0,0,0.000,1,2,0.500,1,6,7,1,1,1,1,1,7,0
Mike Conley,,16,1,4,0.250,0,1,0.000,2,2,1.000,0,1,1,3,0,0,1,0,4,0
Nick Calathes,,8,1,4,0.250,0,0,0.000,0,0,0.000,0,2,2,0,0,0,2,1,2,0
Patrick Christopher,,13,2,4,0.500,2,4,0.500,0,0,0.000,1,0,1,1,0,0,0,1,6,0
Quincy Pondexter,,22,2,4,0.500,0,1,0.000,2,4,0.500,0,3,3,1,1,0,0,0,6,0
Tayshaun Prince,,10,1,1,1.000,0,0,0.000,0,0,0.000,0,0,0,0,0,0,0,0,2,0
Tony Allen,,14,1,1,1.000,0,0,0.000,2,2,1.000,1,2,3,2,2,0,2,2,4,0
Zach Randolph,,16,3,4,0.750,0,0,0.000,3,4,0.750,0,3,3,2,1,0,0,3,9,0
MIL
Brandon Knight,,31,4,9,0.444,2,4,0.500,1,2,0.500,0,2,2,6,1,1,5,1,11,0
Giannis Antetokounmpo,,28,2,8,0.250,0,1,0.000,4,4,1.000,0,5,5,5,0,1,1,2,8,0
Jabari Parker,,32,6,15,0.400,0,2,0.000,2,2,1.000,3,5,8,2,0,0,2,3,14,0
Jared Dudley,,13,1,2,0.500,0,0,0.000,0,0,0.000,0,0,0,1,0,0,1,0,2,0
Jerryd Bayless,,12,2,5,0.400,1,1,1.000,2,3,0.667,1,0,1,0,1,0,1,3,7,0
John Henson,,25,5,10,0.500,0,0,0.000,2,3,0.667,2,5,7,3,1,2,3,5,12,0
Kendall Marshall,,14,1,2,0.500,1,2,0.500,0,0,0.000,0,1,1,2,2,0,1,1,3,0
Khris Middleton,,24,7,12,0.583,2,2,1.000,1,3,0.333,2,1,3,1,2,0,1,2,17,0
Larry Sanders,,25,4,9,0.444,0,0,0.000,2,5,0.400,5,10,15,0,1,0,2,3,10,0
Nate Wolters,,15,1,2,0.500,0,0,0.000,0,0,0.000,0,1,1,1,0,0,1,2,2,0
Zaza Pachulia,,15,0,3,0.000,0,0,0.000,0,0,0.000,0,4,4,2,1,1,2,2,0,0
