10-23,MIL-TOR,95-104,Preseason,
27-23,21-24,29-27,18-30,
MIL
Beno Udrih,,20,1,7,0.143,0,2,0.000,0,0,0.000,1,0,1,6,0,0,0,1,2,0
Brandon Jennings,,36,3,15,0.200,0,6,0.000,0,0,0.000,0,1,1,10,1,0,4,4,6,0
Drew Gooden,,9,1,5,0.200,0,0,0.000,2,2,1.000,0,0,0,1,0,0,0,0,4,0
Ekpe Udoh,,18,0,0,0.000,0,0,0.000,4,4,1.000,0,2,2,0,1,0,1,2,4,0
Ersan Ilyasova,,30,7,13,0.538,0,4,0.000,5,5,1.000,1,6,7,1,1,0,1,5,19,0
Joel Przybilla,,12,1,2,0.500,0,1,0.000,0,0,0.000,1,3,4,1,0,0,0,2,2,0
Marquis Daniels,,8,1,1,1.000,0,0,0.000,0,0,0.000,1,1,2,0,1,0,1,1,2,0
Mike Dunleavy,,31,8,12,0.667,3,5,0.600,2,2,1.000,0,5,5,3,0,1,2,2,21,0
Monta Ellis,,34,11,24,0.458,2,3,0.667,2,3,0.667,0,3,3,5,0,1,0,2,26,0
Samuel Dalembert,,26,3,6,0.500,0,0,0.000,0,0,0.000,3,8,11,1,0,2,2,5,6,0
Tobias Harris,,15,1,7,0.143,1,2,0.500,0,0,0.000,3,1,4,1,0,0,4,5,3,0
TOR
Alan Anderson,,21,3,10,0.300,2,6,0.333,2,2,1.000,1,1,2,2,0,0,0,0,10,0
Amir Johnson,,18,5,10,0.500,0,0,0.000,0,1,0.000,1,3,4,0,0,1,0,1,10,0
Andrea Bargnani,,29,7,15,0.467,3,6,0.500,0,0,0.000,0,4,4,3,0,0,2,4,17,0
DeMar DeRozan,,31,7,16,0.438,0,0,0.000,7,10,0.700,2,2,4,1,0,2,3,2,21,0
Ed Davis,,13,1,2,0.500,0,0,0.000,0,0,0.000,1,4,5,1,0,0,0,0,2,0
John Lucas III,,17,3,7,0.429,2,4,0.500,0,0,0.000,0,4,4,3,1,0,1,1,8,0
Jonas Valanciunas,,28,1,3,0.333,0,0,0.000,8,10,0.800,1,7,8,0,1,4,2,2,10,0
Jose Calderon,,20,2,3,0.667,0,0,0.000,0,0,0.000,1,2,3,6,0,0,2,0,4,0
Kyle Lowry,,28,3,6,0.500,2,4,0.500,7,8,0.875,1,4,5,6,0,0,6,4,15,0
Landry Fields,,27,2,4,0.500,0,0,0.000,0,2,0.000,1,6,7,2,1,0,0,3,4,0
Quincy Acy,,9,1,1,1.000,0,0,0.000,1,2,0.500,2,1,3,0,0,0,2,2,3,0
