10-12,UTA-POR,109-100,Preseason,
27-23,20-15,29-33,33-29,
UTA
Al Jefferson,,26,6,12,0.500,0,0,0.000,2,2,1.000,3,3,6,2,3,0,0,2,14,0
Andrei Kirilenko,,16,4,4,1.000,0,0,0.000,1,2,0.500,1,4,5,2,0,1,1,1,9,0
CJ Miles,,20,5,7,0.714,1,2,0.500,3,3,1.000,0,0,0,1,1,0,2,4,14,0
Demetris Nichols,,6,0,2,0.000,0,1,0.000,0,0,0.000,0,0,0,2,0,0,0,1,0,0
Deron Williams,,24,3,4,0.750,2,2,1.000,7,8,0.875,0,1,1,4,0,0,5,2,15,0
Earl Watson,,12,0,0,0.000,0,0,0.000,2,6,0.333,0,0,0,2,0,0,0,2,2,0
Gordon Hayward,,18,1,5,0.200,0,0,0.000,4,4,1.000,2,2,4,2,1,0,3,4,6,0
Jeremy Evans,,13,1,2,0.500,0,0,0.000,1,4,0.250,1,4,5,0,0,0,1,2,3,0
Kyrylo Fesenko,,22,7,10,0.700,0,0,0.000,4,6,0.667,3,4,7,0,0,1,1,5,18,0
Othyus Jeffers,,5,2,4,0.500,0,0,0.000,1,2,0.500,1,1,2,0,0,0,0,1,5,0
Paul Millsap,,19,1,4,0.250,0,0,0.000,4,4,1.000,0,2,2,0,0,0,2,2,6,0
Raja Bell,,18,2,4,0.500,1,2,0.500,0,0,0.000,0,2,2,0,0,0,2,1,5,0
Ronnie Price,,7,2,4,0.500,1,1,1.000,0,0,0.000,1,0,1,0,1,0,0,0,5,0
Ryan Thompson,,22,0,3,0.000,0,1,0.000,2,2,1.000,2,0,2,1,1,0,0,2,2,0
Sundiata Gaines,,12,2,6,0.333,1,2,0.500,0,0,0.000,0,2,2,2,1,0,1,1,5,0
POR
Andre Miller,,19,2,5,0.400,0,0,0.000,1,1,1.000,0,1,1,4,1,0,2,2,5,0
Armon Johnson,,5,0,0,0.000,0,0,0.000,3,4,0.750,0,2,2,0,0,0,0,0,3,0
Brandon Roy,,32,6,9,0.667,0,1,0.000,4,4,1.000,0,0,0,2,1,0,1,1,16,0
Dante Cunningham,,25,1,3,0.333,0,0,0.000,0,0,0.000,0,2,2,1,1,0,1,4,2,0
Elliot Williams,,5,0,1,0.000,0,1,0.000,0,0,0.000,0,0,0,0,1,0,0,2,0,0
Jerryd Bayless,,17,2,6,0.333,1,3,0.333,3,3,1.000,0,0,0,2,0,0,1,2,8,0
LaMarcus Aldridge,,33,5,10,0.500,0,0,0.000,12,14,0.857,0,4,4,0,0,1,3,4,22,0
Luke Babbitt,,6,0,1,0.000,0,0,0.000,1,1,1.000,0,2,2,0,0,0,1,3,1,0
Marcus Camby,,24,2,4,0.500,0,0,0.000,0,0,0.000,4,3,7,0,3,5,2,4,4,0
Nicolas Batum,,23,2,7,0.286,1,3,0.333,0,0,0.000,0,1,1,0,0,1,0,2,5,0
Raymond Sykes,,3,1,2,0.500,0,0,0.000,2,2,1.000,0,0,0,0,0,0,0,0,4,0
Rudy Fernandez,,19,3,5,0.600,2,3,0.667,6,7,0.857,0,2,2,0,1,0,0,3,14,0
Wesley Matthews,,29,7,12,0.583,0,2,0.000,2,2,1.000,3,2,5,2,0,0,2,4,16,0
