10-19,MAC-SAC,59-91,Preseason,
12-22,16-17,17-26,14-26,
MAC
Alex Chubrevich,,23,2,6,0.333,0,0,0.000,3,4,0.750,0,3,3,0,0,0,3,5,7,0
Anton Shoutvin,,9,0,0,0.000,0,0,0.000,0,0,0.000,0,2,2,0,0,0,1,2,0,0
Brody Angley,,43,2,11,0.182,0,5,0.000,0,1,0.000,1,3,4,7,1,0,1,3,4,0
Demontez Stitt,,35,5,13,0.385,3,5,0.600,4,4,1.000,0,3,3,1,2,0,3,4,17,0
Hector Hernandez,,25,5,13,0.385,1,7,0.143,0,0,0.000,4,5,9,1,1,0,0,4,11,0
Ike Ofoegbu,,7,0,3,0.000,0,1,0.000,0,2,0.000,0,0,0,0,0,0,2,2,0,0
Jeff Allen,,23,4,12,0.333,0,1,0.000,0,2,0.000,3,1,4,1,0,1,4,6,8,0
Leroy Hickerson,,10,1,3,0.333,1,2,0.500,0,0,0.000,0,0,0,1,1,0,2,2,3,0
Liraz Ariely,,4,0,0,0.000,0,0,0.000,0,0,0.000,0,0,0,0,0,0,0,0,0,0
Rene Rougeau,,38,2,10,0.200,0,0,0.000,2,2,1.000,2,4,6,3,0,0,1,4,6,0
Will Frisby,,10,1,4,0.250,1,3,0.333,0,0,0.000,0,3,3,0,0,1,2,4,3,0
SAC
Ben McLemore,,20,1,7,0.143,1,3,0.333,1,1,1.000,1,0,1,1,0,0,3,3,4,0
Carl Landry,,18,3,5,0.600,0,0,0.000,2,2,1.000,1,3,4,0,1,0,2,4,8,0
Darren Collison,,27,3,7,0.429,0,0,0.000,6,6,1.000,0,2,2,3,1,0,2,1,12,0
David Wear,,3,0,1,0.000,0,0,0.000,0,0,0.000,0,1,1,0,0,0,0,0,0,0
DeMarcus Cousins,,26,4,11,0.364,0,0,0.000,7,12,0.583,3,9,12,0,1,2,9,3,15,0
Derrick Williams,,21,2,3,0.667,1,2,0.500,7,8,0.875,0,2,2,0,0,0,1,0,12,0
Eric Moreland,,2,1,1,1.000,0,0,0.000,0,0,0.000,0,2,2,0,0,0,0,0,2,0
Jason Thompson,,15,0,1,0.000,0,0,0.000,0,2,0.000,1,4,5,1,2,0,1,4,0,0
Nik Stauskas,,19,2,7,0.286,2,5,0.400,4,4,1.000,0,2,2,0,0,1,1,2,10,0
Omri Casspi,,24,3,6,0.500,0,0,0.000,1,2,0.500,2,5,7,1,0,1,0,0,7,0
Ramon Sessions,,24,4,6,0.667,0,1,0.000,3,4,0.750,0,2,2,6,1,0,2,1,11,0
Ray McCallum,,4,0,0,0.000,0,0,0.000,2,2,1.000,0,1,1,2,0,0,1,0,2,0
Reggie Evans,,26,1,2,0.500,0,0,0.000,0,2,0.000,4,9,13,1,1,0,2,4,2,0
Ryan Hollins,,5,1,1,1.000,0,0,0.000,0,0,0.000,0,0,0,0,0,1,0,0,2,0
Sim Bhullar,,2,1,1,1.000,0,0,0.000,0,0,0.000,0,3,3,0,0,0,0,1,2,0
Trey Johnson,,3,1,1,1.000,0,0,0.000,0,0,0.000,0,0,0,1,0,0,0,0,2,0
